gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
HSD11B2	ENSG00000176387	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.834850165763532	0.906956979658006	0.633545202254931	0.0045548797942237	24
NOD2	ENSG00000167207	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.835407553315168	0.633077869286902	1.0	-0.0401597638622279	53
SCAPER	ENSG00000140386	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.83568506335004	0.611740839258797	0.989209859611749	-0.0118659498729065	80
FANCI	ENSG00000140525	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.835720315969603	0.61562352705458	1.0	-0.0400435337247734	124
FKBP6	ENSG00000077800	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.835773986736271	0.695770465015105	0.999943627377587	-0.0402635781516412	26
BRCA1	ENSG00000012048	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.836599959519937	0.608574193638852	1.0	-0.0400932387658807	141
TMEM216	ENSG00000187049	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.83683739900314	0.928102327018473	0.729016741076183	-0.00178982929545795	13
ALMS1	ENSG00000116127	Microalbumin in urine	continuous	119013	pLoF	0.836922072407627	0.615689617076516	0.91252141692124	-0.000844712556728297	271
LAMA5	ENSG00000130702	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.83693238281454	0.597770243962421	1.0	-0.0393825340712312	267
FANCM	ENSG00000187790	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.836958783242468	0.695855384092866	0.6707328385675	-0.00311680599771784	124
BRD4	ENSG00000141867	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.837007867673343	0.665114208375766	0.999645221706387	-0.0321496745441467	9
AMOTL1	ENSG00000166025	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.83708719314195	0.828575697851034	0.628666110227429	0.00653088450692296	38
IL12A	ENSG00000168811	Creatinine	continuous	376624	pLoF	0.837135175013014	0.72348941222704	0.634726272415491	0.00200605977075848	13
HLA-DPB1	ENSG00000223865	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.837358085517061	0.864597323055606	0.631664412995637	-0.0043449418751877	30
FANCG	ENSG00000221829	Creatinine	continuous	376624	pLoF	0.838032835753056	0.757376316658873	0.628973607630823	0.000515753452237177	55
TMEM231	ENSG00000205084	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.838057760503701	0.629294911873647	1.0	-0.0392089046262138	31
BBS1	ENSG00000174483	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.838169703551791	0.619111986638433	1.0	-0.0396749924119016	48
UBAC2	ENSG00000134882	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.838246368058213	0.646456387017359	1.0	-0.0402166649910065	21
MAD2L2	ENSG00000116670	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.838458208654931	0.640289070613888	0.999999676538687	-0.0402007349225938	14
BUD23	ENSG00000071462	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.838781686652599	0.649822630377728	1.0	-0.0399573336251292	39
WDR35	ENSG00000118965	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.838797311145064	0.617118960015064	1.0	-0.0401026637680296	90
TMEM237	ENSG00000155755	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.839745537793019	0.974984736104891	0.639150632310267	-0.00129557961769965	44
CHRM3	ENSG00000133019	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.839906871169458	0.7240351084728	0.685646387283499	0.0171144313206372	13
TMEM270	ENSG00000175877	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.839922791779247	0.657689138354718	0.999999175997738	-0.0397017470948292	23
RFWD3	ENSG00000168411	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.840414684564526	0.618172918777668	1.0	-0.0401064367937519	59
KIAA0586	ENSG00000100578	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.84073465438889	0.713142177858605	0.978219696638966	-0.00473282881385494	111
KLRC4	ENSG00000183542	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.840774219056854	0.740955149358965	1.0	-0.0402715060558894	3
FAAP100	ENSG00000185504	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.841655055753873	0.654735047450443	1.0	-0.0315964430911591	61
FANCI	ENSG00000140525	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.841889480907566	0.624283369919808	1.0	-0.0400078323146309	124
CLPB	ENSG00000162129	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.841910306490388	0.683378779602412	0.99999996511597	-0.0401984849680972	48
IFNGR1	ENSG00000027697	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.842190199605011	0.655453747406458	0.999998860878017	-0.040320819264991	13
BUD23	ENSG00000071462	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.842358517310303	0.661941916822138	1.0	-0.0402141125873803	39
TMEM216	ENSG00000187049	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.843221804157718	0.745259065949522	0.970219211162931	-0.0402841243583355	13
VPS37D	ENSG00000176428	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.843364849748445	0.649594105896557	0.668899895116049	-0.00419998042679466	10
STX1A	ENSG00000106089	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	0.843465470834343	0.677844431898609	0.998444485112749	-0.041730130387301	6
NSD1	ENSG00000165671	Cystatin C	continuous	376784	pLoF	0.843782603567046	0.638213671327793	0.638413934548339	-0.00180617433214789	32
BRCA2	ENSG00000139618	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.843904303184457	0.613449602993253	0.999782437300032	-0.0149627163116118	280
WDPCP	ENSG00000143951	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.844165626739421	0.629523845468301	0.825273268737293	-0.0146122134651929	56
BBS10	ENSG00000179941	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.844176746943655	0.747277096817829	0.97277979582026	-0.0402694228615858	14
FANCG	ENSG00000221829	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.844217465273132	0.638718286145613	1.0	-0.0401261660091402	55
HLA-DPB1	ENSG00000223865	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.844428350180476	0.642847253974658	1.0	-0.0378336077602733	30
ERCC4	ENSG00000175595	Cystatin C	continuous	376784	pLoF	0.845062448486756	0.724380906695588	0.633883660185792	0.000868542793727973	49
CLPB	ENSG00000162129	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.84527269552068	0.69018881500541	1.0	-0.0401975158821277	48
TMEM270	ENSG00000175877	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.845442679897251	0.66452810178818	0.884711439705925	0.00781500538511976	23
BBS9	ENSG00000122507	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.845955218927282	0.639262964153815	0.876771330652371	-0.0147587791548655	61
FKBP6	ENSG00000077800	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.846020053360515	0.710163426483855	0.99997605821313	-0.0401805406368131	26
BBS10	ENSG00000179941	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.846308245122468	0.749894696939906	0.972531962227109	-0.040252080887026	14
CEP19	ENSG00000174007	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.847223993314817	0.683634567059596	0.999996986914291	-0.0401770792345046	17
IFT122	ENSG00000163913	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.847429475665333	0.671780354183014	1.0	-0.0273811973415036	101
JAG1	ENSG00000101384	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.84752055037269	0.6873316249015	0.999814599687919	-0.0294763487837787	9
INVS	ENSG00000119509	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.84848358377898	0.642390333503029	1.0	-0.0401299427692638	84
TBL2	ENSG00000106638	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.848684478946135	0.660846031794922	1.0	-0.0401155649460769	29
STX1A	ENSG00000106089	Creatinine	continuous	376624	pLoF	0.848685418229812	0.665569853171569	0.729776803288713	-0.00507422131082362	6
APC2	ENSG00000115266	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.849693684560146	0.635223305797871	1.0	-0.0374410275270428	36
MMUT	ENSG00000146085	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.850067223413771	0.651633991543497	1.0	-0.0398433479468039	59
BUD23	ENSG00000071462	Microalbumin in urine	continuous	119013	pLoF	0.850136853194752	0.986949910350449	0.692793456791523	0.000114530589858282	39
TMEM216	ENSG00000187049	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.850222766226424	0.753873064764344	0.980332363720787	-0.0402855857728585	13
TRIM32	ENSG00000119401	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.850450980338409	0.926002510279258	0.660911961521282	0.00271036267062778	31
FANCD2	ENSG00000144554	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.850471155422816	0.919557332907368	0.682270379281197	0.00012130303939169	106
ELN	ENSG00000049540	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.850868701505637	0.673559865108522	1.0	-0.0398248554783477	39
XRCC2	ENSG00000196584	Urea	continuous	376551	pLoF	0.850958351705461	0.856729901222208	0.667726174526916	-0.00046370439273939	23
PAN2	ENSG00000135473	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.85124038510416	0.631351991768626	0.97442204186135	-0.0144932184794278	65
FANCM	ENSG00000187790	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.851377246693799	0.693700940223354	0.84738803820833	-0.00986614070290003	124
RAD51	ENSG00000051180	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.851594846785155	0.676784203971911	0.999614401239628	-0.0410059748588318	6
EHMT1	ENSG00000181090	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.85178418237999	0.693799269584191	0.999911957562948	-0.0302909664163859	14
KYNU	ENSG00000115919	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.851922155976183	0.685394530256994	0.999999602265386	-0.0401028689955874	26
SCLT1	ENSG00000151466	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.852545815718168	0.653258280508663	1.0	-0.0402301729393484	29
BBS9	ENSG00000122507	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.852564559186086	0.644107506511109	1.0	-0.0400976827200731	61
WT1	ENSG00000184937	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.852983537264939	0.747541696945875	1.0	-0.040592328472151	3
IFNG	ENSG00000111537	Microalbumin in urine	continuous	119013	pLoF	0.853220953285105	0.724955904917965	0.963148480855548	0.00272907879215889	11
FBXO22	ENSG00000167196	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.853430609932528	0.700609320167423	0.999999224690661	-0.0387507073646027	19
TRIM32	ENSG00000119401	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.853502132864611	0.665317201454493	1.0	-0.0401149388306633	31
RFWD3	ENSG00000168411	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.854117935127854	0.817330013102184	0.63822498868883	-0.004797053602482	59
CILK1	ENSG00000112144	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.854132718732488	0.645807882699848	1.0	-0.0397736284857485	46
ALG5	ENSG00000120697	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.854334140133624	0.703765607025922	0.65027028001281	0.00228144888951476	21
MYOCD	ENSG00000141052	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.854620191066631	0.716600673253254	0.999999375060562	-0.0401300406554819	24
IFT27	ENSG00000100360	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.854927390551516	0.680017052999264	0.999999587250861	-0.0401514353647029	20
SCLT1	ENSG00000151466	Microalbumin in urine	continuous	119013	pLoF	0.855406905198087	0.867759572473909	0.66053628517517	0.00100424864163414	29
EHMT1	ENSG00000181090	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.85558485726369	0.72628188950224	0.692918402136952	0.00159432599054777	14
RAD51	ENSG00000051180	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.855612468442743	0.681603285466637	0.999679229538916	-0.0409128654482369	6
ERCC6	ENSG00000225830	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.856364073237242	0.651684307768423	0.999998977508888	-0.0144952098331691	116
WDR35	ENSG00000118965	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.856500040561349	0.641804726328501	1.0	-0.040070584132933	90
RPGRIP1L	ENSG00000103494	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.856775222104956	0.639158957770176	1.0	-0.0391492733919996	96
FKBP6	ENSG00000077800	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.856872469006512	0.722486432250247	0.999988547015463	-0.0402215830646801	26
XRCC2	ENSG00000196584	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.856956640795171	0.679445618417641	0.851778654106744	0.0092677265041774	23
APOA1	ENSG00000118137	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.857112112054985	0.66542083010374	1.0	-0.0402978729172492	17
TTC8	ENSG00000165533	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.857259553235454	0.661412983641226	1.0	-0.0401598888171906	28
IFT172	ENSG00000138002	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.857260919710321	0.635490614516441	1.0	-0.039963454079386	123
IL23R	ENSG00000162594	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.857522624067661	0.68144844529921	0.999999705236847	-0.0402015013043959	18
KMT2D	ENSG00000167548	Creatinine (enzymatic) in urine	continuous	383774	pLoF	0.857526104018057	0.813757819293759	0.659752601805145	0.00112567959016862	28
SDCCAG8	ENSG00000054282	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.85757969354497	0.668176058870134	1.0	-0.0390524807886956	59
BBS4	ENSG00000140463	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	0.858007390287118	0.665978362250185	1.0	-0.0401191545242893	48
BRD4	ENSG00000141867	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.858167024923292	0.6898831844852	0.999925941881608	-0.0313598089204479	9
HOXA13	ENSG00000106031	Creatinine	continuous	376624	pLoF	0.858484044039239	0.759339416064241	0.675467726814379	-0.00254271813285139	10
MYOCD	ENSG00000141052	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.858494136409661	0.719415432981604	0.999999936127631	-0.0401153219052804	24
FANCG	ENSG00000221829	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	0.858591708029146	0.762303662003236	0.658983107364014	-0.00996826480043564	55
ZNF699	ENSG00000196110	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.858819648203815	0.731840011923812	0.999985550145122	-0.0401322994023006	18
NEK8	ENSG00000160602	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.85890284117044	0.677144342486334	1.0	-0.0401409179829359	39
IFNG	ENSG00000111537	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.858959643963358	0.698944750327491	0.999932977404441	-0.040179504425142	11
AHI1	ENSG00000135541	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	0.859089627247037	0.65119139895428	0.866459032890044	-0.013989029509819	99
MLXIPL	ENSG00000009950	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	0.85942626241322	0.662567250538365	1.0	-0.0401117036150199	41
NUP107	ENSG00000111581	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	pLoF	0.859717891127118	0.645078137947271	0.914663522632136	-0.00934080955261225	69
GSN	ENSG00000148180	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.860201616947973	0.650872993692423	1.0	-0.0392733508779215	44
LAMB2	ENSG00000172037	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	0.860208663853822	0.638035031844971	1.0	-0.0397978790425607	108
B2M	ENSG00000166710	N17 acute renal failure	icd_first_occurrence	7312	pLoF	0.860219186391477	0.734103729987616	0.992232189770505	-0.041125350880899	5
PKD2	ENSG00000118762	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.860555612777433	0.653543419577712	1.0	-0.0401822073863552	39
NOD2	ENSG00000167207	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	0.861152909406372	0.671771786877757	1.0	-0.0401578083704388	53
RPGRIP1L	ENSG00000103494	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.861543897564089	0.915517046781938	0.647742548674656	-0.0038214721967472	96
XRCC2	ENSG00000196584	Creatinine	continuous	376624	pLoF	0.861673470960566	0.683556338553508	0.871044560010506	0.000871273639854915	23
COG1	ENSG00000166685	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.861695809830025	0.69812399077278	1.0	-0.0395615120026489	64
RFWD3	ENSG00000168411	N20 calculus of kidney and ureter	icd_first_occurrence	5879	pLoF	0.862483281974101	0.919120008805667	0.649792950462747	0.00236338876523735	59
RPGRIP1L	ENSG00000103494	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	0.862989504524735	0.865040585436318	0.648940209570308	0.00394948678598086	96
COL7A1	ENSG00000114270	C64 Malignant neoplasm of kidney	icd10	985	pLoF	0.863004443358908	0.676344737626675	0.663032186071303	-0.0083615252685061	229
PAN2	ENSG00000135473	Microalbumin in urine	continuous	119013	pLoF	0.863265363135871	0.658372897987689	0.711357731745988	-0.00356019699318763	65
KYNU	ENSG00000115919	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	0.863386530113432	0.703724028901981	0.999999759176321	-0.0402027041687852	26
JAG1	ENSG00000101384	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	0.86368628479797	0.713743415606025	0.999815775300528	-0.0289634108083655	9
HLA-DPB1	ENSG00000223865	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	0.863784359037488	0.670236227129727	1.0	-0.0381883623961374	30
